label,text
spam,please call our customer service representative PHONE between 10am 9pm as you have won guaranteed £ NUM cash £ NUM prize
spam,todays voda numbers ending with NUM selected receive £ NUM reward you have match please call PHONE quoting claim code NUM standard rates apply
ham,only saturday sunday holiday so its very difficult
ham,everybody had fun this evening miss you
ham,got hella gas money want go grand nature adventure with galileo little bit
ham,i m meeting call me later at
ham,oh wow thats gay will firmware update help
ham,these won t do have move morphine
ham,how come i din c ü yup i cut my hair
ham,k k pa had your lunch aha
ham,oh ho this first time u use these type words
ham,captain vijaykanth doing comedy captain tv he drunken
ham,course i guess god s just got me hold right now
ham,do you hide anythiing keeping distance from me
ham,havent
spam,you being ripped off get your mobile content from URL call PHONE poly true pix ringtones games six downloads only NUM
ham,sorry i din lock my keypad
ham,did u got that persons story
ham,you planning come chennai
spam,we tried contact you re your reply our offer video phone NUM anytime any network mins half price line rental camcorder reply call PHONE
ham,god created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands now plz dont ask y he created so much gap between legs
ham,we okay going sleep now later
ham,please protect yourself from e threats sib never asks sensitive information like passwords atm sms pin thru email never share your password with anybody
ham,finally it has happened aftr decades beer now cheaper than petrol goverment expects us drink don t drive
spam,£ NUM xmas reward waiting you our computer has randomly picked you from our loyal mobile customers receive £ NUM reward just call PHONE
ham,where r e meeting tmr
ham,lol yes it will add some spice your day
ham,hope you having great day
ham,our prasanth ettans mother passed away last night just pray her family
ham,k i ll work something out
spam,private your NUM account statement shows NUM un redeemed s i m points call PHONE identifier code NUM expires NUM NUM NUM
ham,this message from great doctor india NUM do not drink appy fizz it contains cancer causing age
ham,i cant pick phone right now pls send message
ham,you call him tell now infront them call him now
ham,ok no prob
ham,ladies first genus second k
ham,no yes please been swimming
ham,mum not going robinson already
ham,ok set let u noe e details later
ham,not tel software name
ham,i send print outs da
ham,im realy soz imat my mums 2nite what about 2moro
ham,when i was born god said oh no another idiot when you were born god said oh no competition who knew one day these two will become freinds forever
ham,i didnt get ur full msg sometext missing send it again
ham,probably not i m almost out gas i get some cash tomorrow
spam,customer service announcement we recently tried make delivery you were unable do so please call PHONE re schedule ref NUM
ham,i forgot NUM ask ü all smth there s card da present lei how ü all want NUM write smth sign it
ham,i m leaving my house now
spam,hi babe its chloe how r u i was smashed saturday night it was great how was your weekend u been missing me sp visionsms com text stop stop 150p text
ham,ü ready then call me
ham,wewa NUM iriver NUM all NUM mb
ham,it good thing i m now getting connection bw
ham,sry da jst nw only i came home
ham,that s cool he ll be here all night lemme know when you re around
ham,you staying town
ham,haha yeah NUM oz kind shitload
ham,ok u can take me shopping when u get paid d
ham,my life means lot me not because i love my life because i love people my life world calls them friends i call them my world ge
ham,alright we ll bring it you see you like lt gt mins
ham,pls dont play others life
ham,eatin my lunch
ham,hmmm you should give it one day
ham,didn t try g i decided not head out
ham,ok no prob
ham,surly ill give it you while coming review
ham,by march ending i should be ready will call you sure problem that my capital never complete how far with you how s work ladies
ham,tessy pls do me favor pls convey my birthday wishes nimya pls dnt forget it today her birthday shijas
ham,pls give her food preferably pap very slowly with loads sugar you can take up hour give it then some water very very slowly
spam,urgent your mobile no PHONE was awarded £ NUM NUM bonus caller prize NUM NUM NUM this our 2nd attempt contact you call PHONE box95qu
ham,guy who gets used too dumb realize it
ham,okey dokey i‘ll be over bit just sorting some stuff out
ham,don no da whats you plan
ham,yes fine
spam,win we have winner mr t foley won ipod more exciting prizes soon so keep eye ur mobile visit URL
ham,i liked new mobile
ham,anytime
ham,mmmmmmm snuggles into you deep contented sigh whispers i fucking love you so much i can barely stand it
ham,yar they say got some error
ham,hey anyway i have
ham,wow so healthy old airport rd lor cant thk anything else i ll b bathing my dog later
ham,wif my family booking tour package
ham,did you say bold then torch later one torch 2bold
ham,haha awesome i might need take you up that what you doin tonight
ham,ya i knw u vl giv its ok thanks kano anyway enjoy wit ur family wit 1st salary
ham,huh so slow i tot u reach long ago liao u NUM more days only i NUM more leh
ham,thats cool princess i will cover your face hot sticky cum
ham,big brother‘s really scraped barrel with this shower social misfits
ham,oops i thk i dun haf enuff i go check then tell ü
ham,s NUM min go lunch
ham,hey what happened u switch off ur cell d whole day this isnt good now u do care give me call tomorrow
ham,k will do addie amp i doing some art so i ll be here when you get home
ham,my uncles atlanta wish you guys great semester
ham,aiyo her lesson so early i m still sleepin haha okie u go home liao den confirm w me lor
ham,forgot tell ü smth can ü like number sections so that it s clearer
ham,yup anything lor u dun wan it s ok
ham,i m home my love your still awake loving kiss
ham,hello peach my cake tasts lush
spam,free game get rayman golf NUM free from o2 games arcade 1st get ur games settings reply post then save activ8 press NUM key arcade termsapply
ham,there ll be minor shindig at my place later tonight you interested
ham,jason says it s cool we pick some up from his place like hour
spam,had your mobile NUM mths update latest camera video phones free keep ur same number get extra free mins texts text yes call
ham,i career tel have added u as contact indyarocks com send free sms remove from phonebook sms no lt gt
ham,i ve reached already
ham,i dont know ask my brother nothing problem some thing that just i told
ham,k eng rocking ashes
ham,wat time r ü going xin s hostel
ham,good morning my dear shijutta have great amp successful day
spam,buy space invaders NUM chance NUM win orig arcade game console press NUM games arcade std wap charge see o2 co uk games NUM terms settings no purchase
ham,oh k after that placement there ah
ham,not possession especially not first offense
ham,nt only driving even many reasons she called bbd thts it chikku then hw abt dvg cold heard tht vinobanagar violence hw condition hw ru any problem
ham,i bought test yesterday its something that lets you know exact day u ovulate when will get 2u about NUM 3wks pls pls dont fret i know u r worried pls relax also there anything ur past history u need tell me
ham,we have pizza u want
ham,i keep seeing weird shit bein all woah then realising it s actually reasonable i m all oh
ham,many more happy returns day i wish you happy birthday
ham,ya very nice be ready thursday
ham,i am hospital da i will return home evening
